image_path,label,ear,mar,pitch_deg,yaw_deg,ear_z,mar_z,pitch_deg_z,yaw_deg_z
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0037.png,Drowsy,0.23949005309319404,0.12016082836528919,2.1935893276506824,1.5127766549982218,-0.15336804470026763,-1.6764581264250629,0.24843525224721674,0.6420720144754375
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0038.png,Drowsy,0.23712848804100445,0.11685093434265978,2.199648924068244,1.5350967371443154,-0.19197210294715084,-2.4283232230891243,0.2494732175648565,0.6489659474216128
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0039.png,Drowsy,0.2354619504242264,0.11668396728689097,2.06937750522277,1.8170050041035244,-0.21921467886902568,-2.466250933362338,0.22715865974225255,0.7360380592834147
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0041.png,Drowsy,0.2381386204425002,0.11580613410877502,1.975706815426332,1.825997000788056,-0.17545965920639917,-2.665656752040106,0.21111354376615957,0.7388153887658798
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0043.png,Drowsy,0.23524822967702946,0.11776717314168188,2.2787372683327125,1.407228293115905,-0.22270833159127804,-2.220193304582895,0.2630204825507157,0.6094716268678728
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0044.png,Drowsy,0.2387474251485114,0.11879528966225644,2.0698805230758768,1.7018873269691384,-0.1655076435674302,-1.9866495953768728,0.2272448230854358,0.7004820276393819
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0045.png,Drowsy,0.2380280867002905,0.11620212906895075,2.238965081858056,2.126578295196782,-0.17726653343099577,-2.575703784671537,0.25620779283960693,0.8316549793625927
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0046.png,Drowsy,0.23089907014091648,0.11656367665840713,1.8329582932189314,2.049499055932114,-0.2938032217792167,-2.4935757734914907,0.18666174780724135,0.8078477593194611
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0047.png,Drowsy,0.23815815196483453,0.11693625054165943,2.6156354271163087,2.1220695643471075,-0.1751403810966788,-2.408943064156747,0.32072871595395197,0.8302623819721996
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0048.png,Drowsy,0.2295046467850113,0.11616539165339342,2.120056623574916,1.8469968734140287,-0.316597597230474,-2.5840489402294966,0.23583962849879145,0.7453015527868764
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0049.png,Drowsy,0.24119251501000966,0.11820265664846363,1.8950939702171279,1.9028829039572326,-0.12553822102511025,-2.121270243396193,0.19730514272464508,0.7625628937026928
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0050.png,Drowsy,0.24229547034256776,0.11622807194369117,1.4082748471295903,2.156763809761361,-0.10750841834730314,-2.569810682991818,0.11391652557776413,0.8409782834612034
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0051.png,Drowsy,0.25282315089582197,0.11621086504097254,1.325028990549456,1.948128836809554,0.06458558893214424,-2.573719348794221,0.09965710861115344,0.7765378614079818
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0052.png,Drowsy,0.2368074976436889,0.11712700238271143,0.57719246506785,1.9675998271272743,-0.1972192723965674,-2.3656124770047535,-0.028441913704011185,0.7825518044018916
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0053.png,Drowsy,0.2435053971944492,0.11598004995041439,1.476082397624785,1.942661025357437,-0.08772997243018059,-2.6261505774642457,0.12553147166297543,0.7748490358352756
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0054.png,Drowsy,0.23838250241276657,0.11892729419408807,1.547628328681495,1.9426333491444323,-0.17147296666248713,-1.9566638618738905,0.13778677547163934,0.7748404875711873
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0055.png,Drowsy,0.22953879109163727,0.11728165782416568,1.9929431006678238,1.660382543118837,-0.3160394466935807,-2.330481434245188,0.21406599555548408,0.6876625767548988
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0056.png,Drowsy,0.23905744824665245,0.11808632673754922,1.6997919545328084,1.5795829362975327,-0.1604397544879321,-2.1476953794025424,0.16385131102094394,0.6627062585900533
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0057.png,Drowsy,0.24700620635637682,0.11654842069378049,2.22184220928067,1.7640162213277482,-0.03050290571314372,-2.4970412703443463,0.2532747678245774,0.7196715820919504
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0058.png,Drowsy,0.15191947496772706,0.11617336821184779,0.7489073678158736,1.8063796795354892,-1.5848677594908287,-2.582237010345234,0.0009716150679348798,0.7327562490004627
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0062.png,Drowsy,0.2585973826829314,0.11731536651893838,0.9172442518588118,1.8884354519974895,0.15897586627551075,-2.3228242733571287,0.02980651351261107,0.7581005550606735
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0064.png,Drowsy,0.22205056571118892,0.11816370988427254,-0.46952010913321224,2.339106048673262,-0.4384480538520377,-2.1301172676281133,-0.20773625522309658,0.8972977521838634
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0066.png,Drowsy,0.2362720846139293,0.11743650788039078,1.5012587315021768,2.0231325259045194,-0.20597156815391557,-2.295306183407509,0.12984399672063707,0.799704012856352
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0067.png,Drowsy,0.25136215377020454,0.11977895623134414,1.9401330761643196,1.9273088496861708,0.04070294463082776,-1.7632029970882668,0.20502001788946655,0.7701072580513557
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0068.png,Drowsy,0.23853894988765775,0.11860692943036076,1.4693213580374413,2.3291494247013005,-0.1689155493143275,-2.0294369121289075,0.1243733541714353,0.8942224813320939
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0069.png,Drowsy,0.24092584172640497,0.1159869911725868,1.386782546876349,2.009728938378075,-0.1298974788671155,-2.6245738313074356,0.11023504900376135,0.7955640893094456
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0070.png,Drowsy,0.25086196252993787,0.11704475297248905,2.0324307557292367,1.9415168371267109,0.03252641281946296,-2.384295993861974,0.22082994708035497,0.7744956340471998
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0071.png,Drowsy,0.2431632715853569,0.11663931240542791,1.9983243064495408,2.3250347079454983,-0.09332263519799382,-2.476394595527411,0.21498775743261453,0.8929515818245861
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0072.png,Drowsy,0.23637764857157417,0.11771197414535822,2.9717092258874525,2.6661817229664924,-0.20424593405973038,-2.232732134655066,0.3817215986768915,0.9983205778232948
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0073.png,Drowsy,0.24405126489183426,0.11839955603639127,2.2277723791489326,2.4660039780509897,-0.07880677619410523,-2.076543198866924,0.25429056330447597,0.936492312957093
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0074.png,Drowsy,0.24483259894743312,0.11791428411907369,2.7831045887760277,2.618524075702114,-0.06603445583619452,-2.186776038507055,0.34941497979047,0.9836007115404282
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0075.png,Drowsy,0.24883456207635646,0.11654314339840886,2.3954512464741478,2.220244559263285,-0.0006151197956337515,-2.4982400441321433,0.28301274821439526,0.8605853811221683
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0076.png,Drowsy,0.23035342097412478,0.11798298237631115,2.7446202008849956,2.3842598663809618,-0.3027228457369221,-2.1711707588620404,0.34282288072167416,0.9112442685767337
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0077.png,Drowsy,0.22113369314949496,0.11726535439622782,2.4519148490125624,2.6792910294420853,-0.4534359965910213,-2.334184869563252,0.292684557540511,1.0023696077158402
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0078.png,Drowsy,0.2499124308260809,0.11750505755502062,2.6367124698669078,2.6316278845784518,0.017004597246789894,-2.2797346553194555,0.32433906190209605,0.9876480434069365
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0079.png,Drowsy,0.23854350692660292,0.11894475958140757,2.284701706143411,2.484951631175016,-0.16884105625866958,-1.9526964795240405,0.2640421478828791,0.942344614452645
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0080.png,Drowsy,0.23946117150184315,0.11901569621016603,2.413197607862636,2.5498363671078397,-0.15384016662370936,-1.9365827384574519,0.28605257238192033,0.9623853569473791
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0082.png,Drowsy,0.22767154124947117,0.1164499007058869,1.965708197221949,2.1349183900390587,-0.34656302748659307,-2.5194207603565713,0.2094008523251267,0.8342309579916615
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0085.png,Drowsy,0.22400510819235264,0.11606093031532164,0.7619315590986728,2.6016968606408333,-0.40649751676270657,-2.6077780486269315,0.0032025654333209873,0.9784033430207228
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0086.png,Drowsy,0.14650791818353195,0.11639942911956341,-0.08045748802667471,2.2216891564289254,-1.673329457003539,-2.53088572686923,-0.14109262431589153,0.8610315692647107
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0088.png,Drowsy,0.2351655524869855,0.11684563897482701,0.2716249287053291,3.097065470551812,-0.22405984001455279,-2.429526102160247,-0.0807834366512682,1.1314062736557269
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0090.png,Drowsy,0.22923485497642454,0.11684578072039493,1.8025021417247842,1.9708330499919993,-0.3210078330118508,-2.42949390368368,0.18144482793645766,0.7835504396884269
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0091.png,Drowsy,0.23102144875640707,0.11816049241001071,1.7522395825000474,1.9354423164671708,-0.2918027216463954,-2.130848138943129,0.17283521276474562,0.7726194161268121
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0092.png,Drowsy,0.23595672064285894,0.1174798644843918,1.4361239929412943,1.7238225279201391,-0.21112676347528955,-2.2854574338598272,0.11868688411099346,0.7072570835521375
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0093.png,Drowsy,0.24806936726458118,0.11792071705437783,2.338885382882629,1.5343960129905378,-0.013123614980467761,-2.1853147531936243,0.2733234223048055,0.6487495169757799
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0094.png,Drowsy,0.23950615433026448,0.1191892155061926,1.4747825922645288,1.429481901591755,-0.15310484081641199,-1.8971666419334732,0.12530882434611484,0.6163450283024547
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0095.png,Drowsy,0.18804822212446407,0.12176330072773763,0.7025433914639568,1.7540118615523477,-0.9942779477333935,-1.3124455539812339,-0.006970200875728916,0.7165815672340483
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0096.png,Drowsy,0.22839087052041523,0.1213792756068683,1.0726468596297623,1.7958090483922158,-0.3348042876422404,-1.39967949037007,0.0564258633870582,0.729491331702063
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0097.png,Drowsy,0.23113686958023358,0.1206819121973807,1.5792675148353483,1.8545059292386512,-0.28991595922087143,-1.5580903650686653,0.14320634067747898,0.7476208510316229
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0098.png,Drowsy,0.2434597412543752,0.11886669568976231,1.8691928307583852,1.832848869518715,-0.08847630146663825,-1.970429227169903,0.1928684636798807,0.740931703718306
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0099.png,Drowsy,0.20141620664604407,0.12067280517560085,-0.7899287566943415,3.056340071353303,-0.7757540274898973,-1.5601590874398392,-0.2626199538596034,1.1188275488354922
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0100.png,Drowsy,0.1507819173119604,0.11741200538387925,0.6989810075932151,1.3248242893900106,-1.6034631998161706,-2.300872093307404,-0.0075804116308928774,0.5840197637221934
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0101.png,Drowsy,0.23765554877449285,0.12113916411232395,1.0460279112406754,2.2216216750774036,-0.18335634060074993,-1.454222460876517,0.051866228831225415,0.8610107265137986
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0102.png,Drowsy,0.21534877206549966,0.1175773642012518,1.129114631815524,2.4257023932896127,-0.548001009853357,-2.263309705400706,0.06609838694379834,0.9240444903572036
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0103.png,Drowsy,0.22800838127842676,0.11632910730556847,0.5427985837979206,2.158888720415243,-0.3410567670998097,-2.5468598085514267,-0.03433333838598225,0.8416345978720822
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0104.png,Drowsy,0.23024689998174958,0.12151333495421851,0.49289197372881893,2.445029124365515,-0.3044641242972377,-1.3692269914486348,-0.042881982025444756,0.9300138764568578
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0105.png,Drowsy,0.23853400456872928,0.12146062910201066,0.9408003022840458,1.3366552036581756,-0.16899638950959853,-1.3811994867593862,0.033841495659459174,0.5876739406702363
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0106.png,Drowsy,0.22059962255853147,0.12366676112035858,0.7999291245081898,0.37123430015948367,-0.4621663477547067,-0.8800614890203694,0.009711275309695377,0.2894874496890291
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0107.png,Drowsy,0.22377868346816274,0.12062586873165727,1.3526752626514031,-1.032459380173563,-0.4101988389994399,-1.5708210221487542,0.10439271633590014,-0.14406696314182454
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0108.png,Drowsy,0.22119887012384332,0.1210442150710415,-0.4720145419461104,1.4158104839396066,-0.45237056089118044,-1.4757907859086505,-0.20816353363712878,0.6121223809145031
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0109.png,Drowsy,0.23217404143070336,0.12280070964009482,0.2500208769608722,1.3472611625081226,-0.27296150671047387,-1.0767910143383095,-0.08448405545258834,0.5909497695252939
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0110.png,Drowsy,0.19307513398675386,0.12268237690924749,0.08225031701224433,0.9022088998939305,-0.9121039681710456,-1.1036711046097099,-0.11322194664992805,0.45348788941555535
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0111.png,Drowsy,0.2251418370977717,0.1226485889221497,0.6257149907981677,0.32906562385369614,-0.3879156238629002,-1.1113462772924834,-0.020130353764740747,0.2764629444484895
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0112.png,Drowsy,0.21847610650586047,0.12184357757885576,1.4954469964945694,0.5018655317691091,-0.49687906392972625,-1.2942101174345746,0.12884848828120923,0.32983510367607616
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0113.png,Drowsy,0.23139641930240443,0.12246483912268834,0.854813550185996,0.6468792959394292,-0.2856731488933068,-1.153086302740269,0.01911258298870794,0.37462504485636117
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0114.png,Drowsy,0.20973686147768889,0.1230092131459144,0.6554419693773116,0.8747658985869959,-0.6397378531841308,-1.0294280149534236,-0.015038335973927676,0.445011656684265
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0115.png,Drowsy,0.2166096391183756,0.1231555705821663,0.877099500951366,0.7004528909697169,-0.5273898540837249,-0.9961819209085097,0.022930006191685753,0.3911721511531448
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0116.png,Drowsy,0.22242134662667223,0.12274809454011727,0.031575298242346374,0.8418918409758955,-0.43238696819831873,-1.088742894658387,-0.12190221317749042,0.43485795082618445
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0117.png,Drowsy,0.21387458543871546,0.12219883565297114,-0.18743846623762384,1.0651156770141479,-0.5720992604411983,-1.2135108127410497,-0.15941769703992978,0.503804388727403
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0118.png,Drowsy,0.22497852413437475,0.1185564253753308,-0.24587169497120623,0.8723667976575143,-0.3905852700560471,-2.04090925413062,-0.16942688917810436,0.44427065399302507
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0119.png,Drowsy,0.21637545649820733,0.1217644599356423,0.02970309220304874,0.8599950555065765,-0.5312179931819901,-1.312182231966285,-0.1222229086169812,0.4404494332529902
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0120.png,Drowsy,0.21671859879575428,0.12162902868395221,-0.08786778657040342,0.9814682759415077,-0.5256087107998725,-1.34294636835468,-0.14236195520061107,0.47796848138879416
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0121.png,Drowsy,0.22269837164865425,0.1231121713155903,-0.5396426089521011,1.055003179173605,-0.4278584924425811,-1.0060403615522948,-0.21974773549053897,0.500680973608465
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0122.png,Drowsy,0.2013313520033173,0.12175019890513576,0.0756571444564578,1.3867860579575022,-0.7771411303212612,-1.3154217227194702,-0.11435130972537762,0.6031576985619843
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0123.png,Drowsy,0.18472204901510703,0.1201221361261802,-0.7081811470146636,1.1259233267117443,-1.0486502718553916,-1.6852473335413436,-0.24861717581954362,0.5225858545341099
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0124.png,Drowsy,0.2035427599727445,0.12126525491992292,0.5543558950552976,1.6419247669095307,-0.7409916615694956,-1.4255800703360078,-0.03235365402687902,0.6819615819875146
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0126.png,Drowsy,0.15108970188267107,0.12056048696540254,-0.061939999228782766,2.448119762250543,-1.5984319035221344,-1.5856729381524357,-0.1379207115650208,0.930968471973166
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0127.png,Drowsy,0.20467415421217952,0.11891345238184947,0.6463189328047555,2.104662331762218,-0.7224969734478022,-1.9598081243262908,-0.01660104657399808,0.8248858652804943
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0128.png,Drowsy,0.23035528584525677,0.1213998619936689,0.4374273271073284,2.2037472864911516,-0.30269236104045544,-1.3950031516124028,-0.052382677382218676,0.8554899208303361
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0129.png,Drowsy,0.24262931272498195,0.12037031801126621,-0.26014300916998734,1.7844713598688524,-0.1020511599228332,-1.6288711185493505,-0.17187146273626144,0.7259894958247086
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0130.png,Drowsy,0.23608363404789007,0.11633267031125859,0.33794234717307264,1.7325611003036203,-0.20905213399362896,-2.546050447405935,-0.06942373947318148,0.7099561386749056
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0131.png,Drowsy,0.1924346341235197,0.11711984241841215,0.1777521729060548,1.3738400572188076,-0.9225740985638066,-2.3672389119338413,-0.09686316508145305,0.5991591083941916
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0132.png,Drowsy,0.17283666450985102,0.11942199876277648,0.2005090972659118,1.23868923827158,-1.242938409419967,-1.8442883308707598,-0.09296506748650009,0.5574155038077753
C:\Users\Akers\OneDrive\Masaüstü\makine yeni\data\train\Drowsy\A0133.png,Drowsy,0.219362909738414,0.1192366638199155,1.1899422849043333,1.1445364051915314,-0.48238265883968684,-1.8863884324983944,0.07651772676593988,0.528334817020971
